source_id,source_label,profile_id,u_pos,u_pos_x,u_pos_y,raw_spawn_region,spawn_region,approach_side,inside_convoy_envelope,suggested_label,actual_outcome_label,clearance_m,n_hits,unique_ships_hit,closest_any_ship_distance_m,source_mode
mixed_vae,Mixed 70/30 VAE candidates,VAE000582,"[3625.977783203125, 4944.884765625]",3625.977783203125,4944.884765625,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2618.0564145951894,4.0,2.0,14.910261392767536,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000583,"[3681.392333984375, 5350.52392578125]",3681.392333984375,5350.52392578125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2823.1984099561387,2.0,2.0,9.3932868055297,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000584,"[3424.296630859375, 3140.88671875]",3424.296630859375,3140.88671875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2315.700551504982,3.0,1.0,2.759736690773675,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000585,"[3801.7236328125, -212.85256958007812]",3801.7236328125,-212.85256958007812,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2667.230318523794,2.0,1.0,4.396737321745842,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000586,"[-119.4798583984375, -6328.052734375]",-119.4798583984375,-6328.052734375,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,2215.9410803361993,4.0,2.0,9.51822174174474,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000587,"[3064.897705078125, 2067.98193359375]",3064.897705078125,2067.98193359375,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2037.0592102307578,1.0,1.0,4.989842465552147,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000588,"[1614.7802734375, 977.9664916992188]",1614.7802734375,977.9664916992188,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,614.4297887162888,2.0,1.0,51.959495463350486,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000589,"[3330.32958984375, 1704.7371826171875]",3330.32958984375,1704.7371826171875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2212.553076662376,2.0,1.0,22.735150022506282,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000590,"[442.4372863769531, 4472.29638671875]",442.4372863769531,4472.29638671875,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,416.5693838510238,3.0,2.0,19.50831106141838,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000592,"[482.5824279785156, -3595.543212890625]",482.5824279785156,-3595.543212890625,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,557.6064853796602,4.0,1.0,3.3446165053641086,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000593,"[314.5001525878906, 2423.236328125]",314.5001525878906,2423.236328125,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,331.29380847573265,3.0,2.0,16.455509491881212,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000594,"[-518.3878784179688, -6928.2138671875]",-518.3878784179688,-6928.2138671875,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,2818.3903928546742,3.0,3.0,10.843197822806513,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000595,"[3332.728271484375, 734.9865112304688]",3332.728271484375,734.9865112304688,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2280.391772705134,4.0,2.0,15.342887179193509,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000596,"[1942.1845703125, -1507.402099609375]",1942.1845703125,-1507.402099609375,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,810.6406032785983,3.0,3.0,12.108683381968682,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000597,"[244.78721618652344, 1794.242919921875]",244.78721618652344,1794.242919921875,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,422.9527913703346,4.0,1.0,5.687238320402635,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000598,"[3447.91357421875, -8233.2119140625]",3447.91357421875,-8233.2119140625,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,4719.527866059253,3.0,2.0,24.1370748581181,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000599,"[-2162.4248046875, 5231.05908203125]",-2162.4248046875,5231.05908203125,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,1511.708063955934,4.0,1.0,8.823833525066021,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000600,"[818.713134765625, -601.83984375]",818.713134765625,-601.83984375,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,616.3417062946897,2.0,1.0,9.82343627156724,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000601,"[1348.4029541015625, 1044.8154296875]",1348.4029541015625,1044.8154296875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,385.9773684401377,4.0,1.0,6.267518731961118,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000603,"[133.01663208007812, -6407.2822265625]",133.01663208007812,-6407.2822265625,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,2294.474000577883,2.0,2.0,14.025364764754018,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000604,"[-956.5376586914062, -350.6602478027344]",-956.5376586914062,-350.6602478027344,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,397.1533886489672,4.0,1.0,2.4419713719967704,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000605,"[1070.1123046875, 4790.59033203125]",1070.1123046875,4790.59033203125,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,679.7096357966951,4.0,2.0,5.0255657032998435,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000606,"[-2762.300048828125, 2856.913818359375]",-2762.300048828125,2856.913818359375,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,1623.287861292826,2.0,2.0,15.798267590163402,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000607,"[1440.46533203125, 496.69671630859375]",1440.46533203125,496.69671630859375,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,578.9587651570719,2.0,2.0,45.867464211753685,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000608,"[-2211.763916015625, 2156.379638671875]",-2211.763916015625,2156.379638671875,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,1219.2679954162354,2.0,2.0,2.537994673126351,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000609,"[117.88165283203125, -3580.6201171875]",117.88165283203125,-3580.6201171875,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,545.5334083272832,4.0,3.0,10.490043330809288,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000610,"[2974.7568359375, -5883.486328125]",2974.7568359375,-5883.486328125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2546.288364129259,2.0,1.0,10.541172342792953,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000611,"[2368.737060546875, 1054.6236572265625]",2368.737060546875,1054.6236572265625,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,1266.058981041609,3.0,1.0,22.916808922215612,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000612,"[2007.366455078125, 723.00439453125]",2007.366455078125,723.00439453125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,1080.650557811219,4.0,2.0,19.05140217077746,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000613,"[-2405.891845703125, -2448.44189453125]",-2405.891845703125,-2448.44189453125,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,1296.8338963348283,3.0,3.0,20.155519865323456,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000614,"[3053.57568359375, -893.64794921875]",3053.57568359375,-893.64794921875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,1969.4510924584363,3.0,2.0,23.479715555069316,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000615,"[2356.328857421875, 1523.0130615234375]",2356.328857421875,1523.0130615234375,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,1222.7398870784305,3.0,3.0,10.595592828802442,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000616,"[1771.7646484375, -1511.02392578125]",1771.7646484375,-1511.02392578125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,644.037277030599,4.0,2.0,30.149981268531015,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000617,"[-593.5580444335938, 6250.49560546875]",-593.5580444335938,6250.49560546875,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,2137.6866696467114,4.0,2.0,5.133896955648513,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000618,"[-2021.178466796875, 2909.7587890625]",-2021.178466796875,2909.7587890625,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,893.8340168955735,3.0,2.0,25.209891439378882,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000619,"[3839.82861328125, -2421.24560546875]",3839.82861328125,-2421.24560546875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2715.9784979948668,2.0,2.0,5.290953584045215,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000622,"[2323.217529296875, -1089.21044921875]",2323.217529296875,-1089.21044921875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,1213.5309121938576,2.0,2.0,9.730242133108229,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000624,"[3247.600341796875, 492.6556396484375]",3247.600341796875,492.6556396484375,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2161.4930437012595,4.0,2.0,7.897465109321198,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000625,"[3645.748046875, -2165.18115234375]",3645.748046875,-2165.18115234375,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2568.628734243718,3.0,2.0,17.01949377102164,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000626,"[-1992.716552734375, -4801.3642578125]",-1992.716552734375,-4801.3642578125,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,1092.4233154306162,3.0,2.0,6.07955200468101,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000627,"[463.98944091796875, 4868.14794921875]",463.98944091796875,4868.14794921875,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,785.3235363290602,4.0,2.0,3.8553365319531396,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000628,"[556.2484130859375, -3181.40087890625]",556.2484130859375,-3181.40087890625,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,456.9503517299905,4.0,2.0,7.1740557494016555,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000630,"[-588.7006225585938, -4990.31591796875]",-588.7006225585938,-4990.31591796875,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,880.8838809492275,2.0,1.0,2.761564879764679,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000632,"[1856.46728515625, 637.4669799804688]",1856.46728515625,637.4669799804688,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,956.765236384375,3.0,3.0,4.7368963419218435,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000633,"[84.78741455078125, 3387.158203125]",84.78741455078125,3387.158203125,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,659.8213599949366,3.0,3.0,5.111852760061803,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000634,"[304.833984375, -3045.19287109375]",304.833984375,-3045.19287109375,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,311.46639395789424,4.0,1.0,2.4097503029575096,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000635,"[-1066.697509765625, -978.3184204101562]",-1066.697509765625,-978.3184204101562,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,400.61511561678424,4.0,1.0,24.305000869552483,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000638,"[-3346.812744140625, -901.6401977539062]",-3346.812744140625,-901.6401977539062,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,2253.3647789392244,3.0,2.0,35.331187018165835,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000639,"[3605.78857421875, 1820.755615234375]",3605.78857421875,1820.755615234375,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2503.4113381541983,2.0,1.0,23.747336087932272,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000641,"[975.2059326171875, -6139.5830078125]",975.2059326171875,-6139.5830078125,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,2031.7236716086923,3.0,2.0,10.157551508167856,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000642,"[709.0986328125, 5881.1171875]",709.0986328125,5881.1171875,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,1766.4708412959565,4.0,3.0,10.118335315577337,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000643,"[-2520.427490234375, 607.7369995117188]",-2520.427490234375,607.7369995117188,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,1505.5400198695736,2.0,2.0,41.76312650887652,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000644,"[-277.90460205078125, -803.5614013671875]",-277.90460205078125,-803.5614013671875,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,570.1743534394678,3.0,2.0,19.251123522984464,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000645,"[-2357.92236328125, 5279.4541015625]",-2357.92236328125,5279.4541015625,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,1682.9900549579172,4.0,4.0,8.069505897826549,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000646,"[-948.1087036132812, -6430.03515625]",-948.1087036132812,-6430.03515625,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,2323.4234323823243,3.0,2.0,25.144123107776906,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000648,"[739.4798583984375, 5069.8232421875]",739.4798583984375,5069.8232421875,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,956.5306687796278,3.0,3.0,21.1682033556005,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000649,"[679.6422119140625, 6250.8017578125]",679.6422119140625,6250.8017578125,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,2136.0106338059754,3.0,2.0,17.30610063184458,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000650,"[3105.147216796875, 1111.8426513671875]",3105.147216796875,1111.8426513671875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,1979.2664248535293,2.0,1.0,32.752332107944696,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000651,"[-2293.62060546875, 2668.659423828125]",-2293.62060546875,2668.659423828125,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,1153.0325560127553,4.0,2.0,11.935191726604783,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000652,"[125.35995483398438, 5747.40478515625]",125.35995483398438,5747.40478515625,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,1635.8657926128808,4.0,1.0,8.821177518452059,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000653,"[3307.435302734375, 6867.58837890625]",3307.435302734375,6867.58837890625,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,3501.802969723475,4.0,2.0,11.98688479064006,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000654,"[2547.182373046875, 740.2572021484375]",2547.182373046875,740.2572021484375,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,1539.5849652340048,3.0,1.0,5.167336320968445,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000655,"[3551.912109375, -575.3883056640625]",3551.912109375,-575.3883056640625,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2476.677058679325,2.0,1.0,49.34392270817779,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000656,"[367.591796875, 330.86016845703125]",367.591796875,330.86016845703125,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,358.86929468813065,4.0,2.0,17.84498988567361,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000657,"[3543.28173828125, 3035.397216796875]",3543.28173828125,3035.397216796875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2418.0015791207206,3.0,1.0,2.9307299629876216,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000658,"[3302.279052734375, -412.2551574707031]",3302.279052734375,-412.2551574707031,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2198.281224602224,2.0,1.0,28.05366120926942,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000659,"[-1447.887939453125, 71.25296783447266]",-1447.887939453125,71.25296783447266,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,313.1032434344825,2.0,2.0,2.9314533233793703,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000660,"[3759.801513671875, -3874.737060546875]",3759.801513671875,-3874.737060546875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2627.7900176487256,4.0,2.0,15.85753644745504,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000661,"[-1611.639404296875, 1325.8236083984375]",-1611.639404296875,1325.8236083984375,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,470.86980078126635,3.0,3.0,10.604111696591259,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000662,"[108.76239013671875, -4517.9990234375]",108.76239013671875,-4517.9990234375,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,420.63107973460336,3.0,2.0,2.0914435291387186,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000663,"[-3700.0712890625, 2711.627685546875]",-3700.0712890625,2711.627685546875,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,2557.2661942761615,2.0,2.0,58.15870493831919,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000664,"[-714.9049682617188, 6117.37890625]",-714.9049682617188,6117.37890625,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,2002.790397154671,4.0,2.0,8.623343147282684,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000665,"[3656.345703125, -526.6387939453125]",3656.345703125,-526.6387939453125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2567.928161515636,1.0,1.0,7.475185876775845,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000666,"[532.1893310546875, -566.4297485351562]",532.1893310546875,-566.4297485351562,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,586.8891698092807,3.0,2.0,22.200677798350608,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000667,"[-283.99285888671875, -855.297607421875]",-283.99285888671875,-855.297607421875,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,519.2653747339025,4.0,1.0,19.432243140188774,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000668,"[3880.570556640625, 1244.26025390625]",3880.570556640625,1244.26025390625,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2740.5305989024973,2.0,1.0,11.966167124546356,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000669,"[-311.28472900390625, -1791.7314453125]",-311.28472900390625,-1791.7314453125,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,428.1906067989111,4.0,1.0,5.850423589402687,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000670,"[2177.992431640625, -1299.271240234375]",2177.992431640625,-1299.271240234375,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,1037.5166422966947,3.0,2.0,13.411573438568803,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000671,"[5125.3857421875, 4945.115234375]",5125.3857421875,4945.115234375,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,4068.0240397536368,2.0,2.0,35.2590328580864,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000672,"[3804.732421875, 205.03335571289062]",3804.732421875,205.03335571289062,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2669.617606065603,4.0,2.0,4.172801146058363,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000673,"[2496.941162109375, 5541.837890625]",2496.941162109375,5541.837890625,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,1967.1283160316555,2.0,1.0,20.253725770792506,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000674,"[-2351.046142578125, 1973.037353515625]",-2351.046142578125,1973.037353515625,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,1349.4822610178196,3.0,2.0,34.14780450751173,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000675,"[3526.7685546875, 2026.2977294921875]",3526.7685546875,2026.2977294921875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2472.03997526722,1.0,1.0,30.9913812810509,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000676,"[2816.829345703125, 3147.012451171875]",2816.829345703125,3147.012451171875,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,1721.8505086848827,2.0,2.0,20.94203241018276,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000677,"[713.7759399414062, 3721.465576171875]",713.7759399414062,3721.465576171875,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,394.3280641595367,4.0,1.0,5.67610655538,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000678,"[1212.132568359375, 1703.5421142578125]",1212.132568359375,1703.5421142578125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,339.0647124457371,3.0,1.0,5.628019555194063,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000679,"[4215.6865234375, -4270.609375]",4215.6865234375,-4270.609375,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,3076.634367722678,3.0,2.0,9.522430768559438,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000680,"[-3945.458984375, -2435.797119140625]",-3945.458984375,-2435.797119140625,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,2819.2681479889065,4.0,2.0,27.73247037726148,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000681,"[860.201904296875, -4547.35009765625]",860.201904296875,-4547.35009765625,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,466.3856893224838,3.0,2.0,10.342485520663605,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000682,"[3724.308349609375, -2196.956298828125]",3724.308349609375,-2196.956298828125,ahead_vae,ahead,ahead,False,credible_hit_threat,credible_hit_threat,2638.472091350034,3.0,2.0,21.1822334347563,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000683,"[309.8033447265625, 5336.70654296875]",309.8033447265625,5336.70654296875,port_vae,port,port,False,credible_hit_threat,credible_hit_threat,1224.6018058718614,2.0,2.0,27.210792768563287,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000684,"[-487.39044189453125, 447.67218017578125]",-487.39044189453125,447.67218017578125,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,489.67002527308586,4.0,2.0,6.245497695811716,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000685,"[375.30279541015625, 2475.17041015625]",375.30279541015625,2475.17041015625,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,305.5512579142212,4.0,1.0,5.147926968564023,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000686,"[378.96685791015625, 3659.681396484375]",378.96685791015625,3659.681396484375,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,479.31527747797185,4.0,2.0,7.222943586526505,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000687,"[-366.4239501953125, 263.5691833496094]",-366.4239501953125,263.5691833496094,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,297.42924479448885,2.0,2.0,1.6541785978172772,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000688,"[-3216.171630859375, -2937.703369140625]",-3216.171630859375,-2937.703369140625,astern_vae,astern,astern,False,credible_hit_threat,credible_hit_threat,2082.2757194010537,2.0,2.0,14.826388770355576,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000691,"[727.091796875, 922.734619140625]",727.091796875,922.734619140625,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,450.7606267446148,4.0,1.0,4.087925727978568,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000692,"[541.844482421875, -8894.19140625]",541.844482421875,-8894.19140625,starboard_vae,starboard,starboard,False,credible_hit_threat,credible_hit_threat,4781.558888602915,2.0,2.0,8.554815092188417,vae_candidate_pool_v1
mixed_vae,Mixed 70/30 VAE candidates,VAE000693,"[-232.45501708984375, -2427.590576171875]",-232.45501708984375,-2427.590576171875,inside_convoy_envelope,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,315.6329665384842,4.0,2.0,5.407857372208223,vae_candidate_pool_v1
